330	48.1514	42.0000	10.3972	0.0000	0.0000	0.0051	0.0000	0.0000	47.6869
331	48.7565	42.4000	13.9080	0.0000	0.0000	0.0034	0.0000	0.0000	47.1491
332	49.3383	42.8000	11.6856	0.0000	0.0000	0.0042	0.0000	0.0000	48.8789
333	49.8710	43.2000	11.9397	0.0000	0.0000	0.0046	0.0000	0.0000	49.7490
334	50.4061	43.6000	15.5791	0.0000	0.0000	0.0064	0.0000	0.0000	49.5238
335	50.9222	44.0000	17.4618	0.0000	0.0000	0.0039	0.0000	0.0000	50.9682
336	51.4272	44.4000	16.8711	0.0000	0.0000	0.0050	0.0000	0.0000	51.6619
337	51.8592	44.8000	17.3255	0.0000	0.0000	0.0077	0.0000	0.0000	51.4941
338	52.3017	45.2000	17.1156	0.0000	0.0000	0.0115	0.0000	0.0000	52.1715
339	52.6718	45.6000	19.9183	0.0000	0.0000	0.0071	0.0000	0.0000	53.1377
340	53.0404	46.0000	20.0250	0.0000	0.0000	0.0105	0.0000	0.0000	53.3153
341	53.4663	46.4000	22.2150	0.0000	0.0000	0.0131	0.0000	0.0000	53.8473
342	53.8953	46.8000	22.6901	0.0000	0.0000	0.0090	0.0000	0.0000	54.5412
343	54.2311	47.2000	22.4014	0.0000	0.0000	0.0120	0.0000	0.0000	54.9275
344	54.5651	47.6000	24.9055	0.0000	0.0000	0.0298	0.0000	0.0000	55.0742
345	54.9724	48.0000	25.4116	0.0000	0.0000	0.0669	0.0000	0.0000	55.6503
346	55.2115	48.4000	24.8796	0.0000	0.0000	0.0201	0.0000	0.0000	56.2023
347	55.5826	48.8000	26.7798	0.0000	0.0000	0.0267	0.0000	0.0000	56.6174
348	55.8904	49.2000	27.0033	0.0000	0.0000	0.0794	0.0000	0.0000	56.9871
349	56.2337	49.6000	26.8513	0.0000	0.0000	0.0601	0.0000	0.0000	57.4468
350	56.4704	50.0000	27.9926	0.0000	0.0000	0.0275	0.0000	0.0000	57.8458
351	56.8152	50.4000	27.9980	0.0000	0.0000	0.0694	0.0000	0.0000	58.1932
352	57.0118	50.8000	28.7205	0.0000	0.0000	0.0214	0.0000	0.0000	58.5222
353	57.2897	51.2000	28.8734	0.0000	0.0000	0.0200	0.0000	0.0000	58.9633
354	57.6176	51.6000	29.1219	0.0000	0.0000	0.0614	0.0000	0.0000	59.3276
355	57.9541	52.0000	29.5820	0.0000	0.0000	0.0661	0.0000	0.0000	59.6906
356	58.2022	52.4000	30.1064	0.0000	0.0000	0.0172	0.0000	0.0000	60.0587
357	58.4848	52.8000	30.4586	0.0000	0.0000	0.0110	0.0000	0.0000	60.3832
358	58.7801	53.2000	30.9357	0.0000	0.0000	0.0095	0.0000	0.0000	60.7541
359	59.0778	53.6000	31.3438	0.0000	0.0000	0.0092	0.0000	0.0000	61.1277
360	59.3778	54.0000	31.6088	0.0000	0.0000	0.0109	0.0000	0.0000	61.4680
361	59.6306	54.4000	31.5596	0.0000	0.0000	0.0143	0.0000	0.0000	61.8048
362	59.8747	54.8000	32.1209	0.0000	0.0000	0.0136	0.0000	0.0000	62.1554
363	60.1902	55.2000	32.8824	0.0000	0.0000	0.0115	0.0000	0.0000	62.5008
364	60.5071	55.6000	32.8740	0.0000	0.0000	0.0094	0.0000	0.0000	62.8364
365	60.7543	56.0000	33.6947	0.0000	0.0000	0.0093	0.0000	0.0000	63.1466
366	61.0305	56.4000	33.5051	0.0000	0.0000	0.0119	0.0000	0.0000	63.4955
367	61.3568	56.8000	34.0882	0.0000	0.0000	0.0196	0.0000	0.0000	63.8283
368	61.6659	57.2000	34.6226	0.0000	0.0000	0.0386	0.0000	0.0000	64.1474
369	61.9257	57.6000	34.8931	0.0000	0.0000	0.0580	0.0000	0.0000	64.4715
370	62.2133	58.0000	35.5367	0.0000	0.0000	0.0658	0.0000	0.0000	64.7900
371	62.4585	58.4000	36.1643	0.0000	0.0000	0.0846	0.0000	0.0000	65.1056
372	62.7885	58.8000	36.2244	0.0000	0.0000	0.1333	0.0000	0.0000	65.3933
373	63.0214	59.2000	36.6616	0.0000	0.0000	0.0330	0.0000	0.0000	65.7156
374	63.3510	59.6000	37.2944	0.0000	0.0000	0.0264	0.0000	0.0000	66.0302
375	63.6014	60.0000	37.3393	0.0000	0.0000	0.0383	0.0000	0.0000	66.3261
376	63.8512	60.4000	38.1305	0.0000	0.0000	0.0467	0.0000	0.0000	66.6004
377	64.1951	60.8000	38.2737	0.0000	0.0000	0.0692	0.0000	0.0000	66.9183
378	64.3943	61.2000	39.1065	0.0000	0.0000	0.1366	0.0000	0.0000	67.2309
379	64.7110	61.6000	39.7537	0.0000	0.0000	0.1360	0.0000	0.0000	67.5050
380	64.9182	62.0000	39.7591	0.0000	0.0000	0.0931	0.0000	0.0000	67.7731
381	65.1746	62.4000	40.1433	0.0000	0.0000	0.0466	0.0000	0.0000	68.0695
382	65.3747	62.8000	40.9741	0.0000	0.0000	0.0479	0.0000	0.0000	68.3632
383	65.6499	63.2000	40.9032	0.0000	0.0000	0.0686	0.0000	0.0000	68.6496
384	65.8633	63.6000	41.1103	0.0000	0.0000	0.0618	0.0000	0.0000	68.9120
385	66.1094	64.0000	41.6039	0.6081	0.1357	0.0489	0.0032	0.0001	69.1844
386	66.4037	64.4000	42.0661	0.9120	0.1204	0.0921	0.0041	0.0001	69.4674
387	66.6103	64.8000	41.9282	1.5290	0.0897	0.0860	0.0010	0.0002	69.7333
388	66.7060	65.2000	42.6588	2.9662	0.0726	0.0599	0.0041	0.0009	69.9951
389	66.9181	65.6000	43.3711	4.0271	0.0694	0.0490	0.0005	0.0169	70.2555
390	67.2295	66.0000	43.5191	4.0133	0.0794	0.0715	0.0013	0.1168	70.5185
391	67.3637	66.4000	43.1835	4.7218	0.1038	0.0750	0.0026	0.0002	70.7768
392	67.5449	66.8000	43.9095	6.5261	0.1267	0.0224	0.0179	0.0001	71.0271
393	67.7939	67.2000	43.6329	8.5657	0.1120	0.0146	0.0009	0.0001	71.3043
394	67.8864	67.6000	44.5436	10.5031	0.0863	0.0085	0.0054	0.0001	71.5638
395	68.0670	68.0000	44.1573	13.0557	0.0791	0.0051	0.0232	0.0003	71.7968
396	68.1995	68.4000	36.0883	15.0241	0.0930	0.0066	0.0026	0.0081	72.0371
397	68.3747	68.8000	29.3250	15.4890	0.1152	0.0132	0.0608	0.0041	72.2991
398	68.4472	69.2000	32.7990	17.6746	0.1116	0.0128	0.0055	0.0003	72.5112
399	68.5944	69.6000	34.5164	21.5930	0.0825	0.0109	0.0061	0.0001	72.7650
400	68.6821	70.0000	27.4712	25.0330	0.0601	0.0118	0.0013	0.0001	72.9800
401	68.8722	70.0500	27.4781	27.8737	0.0522	0.0055	0.0016	0.0001	73.2208
402	69.0259	70.1000	28.6196	29.9595	0.0565	0.0021	0.0078	0.0001	73.4814
403	69.0907	70.1500	16.2893	30.3206	0.0751	0.0013	0.0152	0.0002	73.7270
404	69.1762	70.2000	11.7476	31.5536	0.1065	0.0014	0.0063	0.0001	73.9347
405	69.2118	70.2500	11.8588	34.6709	0.1084	0.0021	0.0035	0.0001	74.1455
406	69.3674	70.3000	11.8475	37.6652	0.0752	0.0018	0.0029	0.0001	74.3976
407	69.4279	70.3500	4.6105	39.5917	0.0531	0.0021	0.0009	0.0002	74.6406
408	69.4850	70.4000	2.6043	41.6863	0.0474	0.0025	0.0018	0.0003	74.8096
409	69.5778	70.4500	5.2756	43.4281	0.0574	0.0015	0.0025	0.0005	75.0163
410	69.5920	70.5000	3.7359	44.0665	0.0867	0.0007	0.0160	0.0017	75.2345
411	69.6451	70.5500	0.9894	45.2356	0.1057	0.0005	0.0034	0.0216	75.4599
412	69.6795	70.6000	0.5088	47.3032	0.1370	0.0006	0.0025	0.0048	75.6980
413	69.6911	70.6500	0.4238	48.6134	0.1136	0.0008	0.0060	0.0071	75.8571
414	69.8412	70.7000	0.2856	48.8088	0.0703	0.0016	0.0067	0.0148	76.0753
415	69.8818	70.7500	0.0927	48.7205	0.0525	0.0031	0.0166	0.0036	76.3078
416	69.8887	70.8000	0.2547	48.6873	0.0526	0.0018	0.1011	0.0005	76.5383
417	69.8626	70.8500	0.4944	48.6056	0.0723	0.0007	0.0166	0.0445	76.7306
418	69.9529	70.9000	0.0214	48.7371	0.1220	0.0004	0.0155	0.0015	76.9102
419	69.9462	70.9500	0.0140	49.0006	0.1444	0.0004	0.0543	0.0023	77.1022
420	70.0060	71.0000	0.0054	49.3500	0.0966	0.0004	0.1643	0.0011	77.2834
421	70.0612	71.0500	0.0010	49.4837	0.0620	0.0005	0.1168	0.0027	77.4727
422	70.0499	71.1000	0.0037	49.2572	0.0573	0.0005	0.0018	0.0538	77.6597
423	70.1083	71.1500	0.0131	49.0548	0.1124	0.0006	0.0010	0.0034	77.8468
424	70.0963	71.2000	0.0045	49.0736	0.1242	0.0005	0.0032	0.0003	78.0017
425	70.1196	71.2500	0.0107	49.2445	0.1168	0.0004	0.0135	0.0002	78.1969
426	70.1718	71.3000	0.0049	49.3715	0.3351	0.0004	0.0053	0.0004	78.4328
427	70.2645	71.3500	0.0032	49.5986	0.7730	0.0005	0.0121	0.1027	78.5815
428	70.2829	71.4000	0.0007	49.8480	0.2137	0.0008	0.0018	0.0002	78.7400
429	70.3101	71.4500	0.0057	49.8790	0.0969	0.0014	0.0164	0.0001	78.9679
430	70.3256	71.5000	0.0095	49.6928	0.0742	0.0022	0.0006	0.0001	79.1343
431	70.3339	71.5500	0.0017	49.6449	0.0961	0.0022	0.0114	0.0001	79.2670
432	70.4436	71.6000	0.0019	49.8106	0.2853	0.0017	0.0114	0.0000	79.4786
433	70.4061	71.6500	0.0071	49.7318	0.3763	0.0015	0.0014	0.0000	79.6414
434	70.4632	71.7000	0.0012	49.6594	0.3140	0.0016	0.0004	0.0000	79.7759
435	70.4955	71.7500	0.0031	49.7728	0.1034	0.0020	0.0009	0.0001	79.9041
436	70.5192	71.8000	0.0085	49.9491	0.0779	0.0025	0.0001	0.0023	80.1062
437	70.5530	71.8500	0.0001	49.9394	0.1124	0.0033	0.0001	0.0047	80.3197
438	70.5946	71.9000	0.0000	49.8963	0.3975	0.0035	0.0000	0.0001	80.4956
439	70.6345	71.9500	0.0000	50.0538	0.7125	0.0029	0.0000	0.0000	80.5510
440	70.6706	72.0000	0.0000	50.2420	0.1107	0.0027	0.0000	0.0000	80.7144
441	70.7100	72.0500	0.0000	50.2395	0.3160	0.0025	0.0000	0.0000	80.9327
442	70.7638	72.1000	0.0001	50.2249	0.0360	0.0033	0.0000	0.0000	81.0962
443	70.9294	72.1500	0.0001	50.4611	0.0214	0.0064	0.0001	0.0000	81.2069
444	70.9298	72.2000	0.0002	50.5551	0.0206	0.0091	0.0044	0.0001	81.3507
445	70.9633	72.2500	0.0004	50.4514	0.0276	0.0048	0.0000	0.0004	81.4360
446	71.0048	72.3000	0.0005	50.3648	0.0562	0.0029	0.0000	0.0013	81.6393
447	71.1280	72.3500	0.0000	50.6250	0.2939	0.0022	0.0000	0.0002	81.8420
448	71.1734	72.4000	0.0000	50.9664	0.3887	0.0022	0.0000	0.0001	81.9159
449	71.2083	72.4500	0.0003	51.1285	0.1006	0.0031	0.0000	0.0005	82.0558
450	71.3248	72.5000	0.0000	51.2192	0.0229	0.0042	0.0000	0.0000	82.2643
451	71.3678	72.5500	0.0001	51.3627	0.0101	0.0049	0.0000	0.0000	82.3970
452	71.3909	72.6000	0.0006	51.5701	0.0057	0.0039	0.0000	0.0000	82.5376
453	71.5049	72.6500	0.0023	51.6947	0.0037	0.0038	0.0000	0.0000	82.6696
454	71.5731	72.7000	0.0000	51.6214	0.0026	0.0030	0.0000	0.0002	82.8240
455	71.6348	72.7500	0.0000	51.5904	0.0019	0.0021	0.0000	0.0026	82.9593
456	71.7665	72.8000	0.0001	51.7489	0.0015	0.0015	0.0000	0.1184	83.0765
457	71.8452	72.8500	0.0000	51.8822	0.0012	0.0013	0.0000	0.0000	83.2107
458	71.9661	72.9000	0.0000	51.9588	0.0009	0.0013	0.0000	0.0000	83.2828
459	72.0263	72.9500	0.0000	51.9645	0.0008	0.0016	0.0000	0.0001	83.3772
460	72.1358	73.0000	0.0000	52.0515	0.0007	0.0024	0.0000	0.0001	83.5048
461	72.2614	73.0500	0.0000	52.1673	0.0006	0.0046	0.0000	0.0001	83.5910
462	72.3378	73.1000	0.0000	52.2159	0.0005	0.0083	0.0000	0.0001	83.7314
463	72.3623	73.1500	0.0000	52.2225	0.0004	0.0050	0.0000	0.0002	83.8636
464	72.5081	73.2000	0.0000	52.3726	0.0004	0.0027	0.0000	0.0009	83.9468
465	72.5620	73.2500	0.0000	52.5325	0.0004	0.0019	0.0000	0.0066	84.1360
466	72.6760	73.3000	0.0000	52.7855	0.0004	0.0018	0.0000	0.0276	84.3218
467	72.8649	73.3500	0.0000	53.0715	0.0003	0.0027	0.0000	0.0029	84.4236
468	72.8997	73.4000	0.0000	53.1376	0.0003	0.0016	0.0000	0.0009	84.4942
469	72.9545	73.4500	0.0000	53.0911	0.0003	0.0011	0.0000	0.0008	84.6191
470	73.0977	73.5000	0.0000	53.0837	0.0003	0.0012	0.0000	0.0030	84.7342
471	73.1830	73.5500	0.0000	53.1354	0.0003	0.0022	0.0000	0.0034	84.8527
472	73.3140	73.6000	0.0000	53.3095	0.0004	0.0055	0.0000	0.0029	84.9669
473	73.4434	73.6500	0.0000	53.4396	0.0004	0.0045	0.0000	0.0032	85.0762
474	73.4956	73.7000	0.0000	53.3997	0.0004	0.0051	0.0000	0.0021	85.1453
475	73.6809	73.7500	0.0000	53.4385	0.0004	0.0025	0.0000	0.0018	85.2136
476	73.7528	73.8000	0.0000	53.4938	0.0004	0.0013	0.0000	0.0101	85.3221
477	73.9082	73.8500	0.0000	53.6691	0.0005	0.0008	0.0000	0.0059	85.4028
478	73.9614	73.9000	0.0000	53.7161	0.0006	0.0006	0.0000	0.0077	85.4639
479	74.0051	73.9500	0.0000	53.7027	0.0007	0.0005	0.0000	0.0028	85.4976
480	74.1537	74.0000	0.0000	53.8396	0.0009	0.0006	0.0000	0.0017	85.5299
481	74.2926	74.0500	0.0000	54.1020	0.0011	0.0011	0.0000	0.0013	85.6130
482	74.3475	74.1000	0.0000	54.3020	0.0014	0.0037	0.0000	0.0016	85.6922
483	74.4212	74.1500	0.0000	54.3503	0.0019	0.0044	0.0000	0.0023	85.8257
484	74.5496	74.2000	0.0000	54.2927	0.0027	0.0016	0.0000	0.0037	85.9595
485	74.6534	74.2500	0.0000	54.2605	0.0042	0.0009	0.0000	0.0064	86.0699
486	74.6891	74.3000	0.0000	54.3528	0.0068	0.0014	0.0000	0.0105	86.1883
487	74.8131	74.3500	0.0000	54.6119	0.0119	0.0006	0.0000	0.0026	86.3120
488	74.9435	74.4000	0.0000	54.8331	0.0207	0.0003	0.0000	0.0010	86.3946
489	74.9690	74.4500	0.0000	54.9046	0.0291	0.0002	0.0000	0.0013	86.4067
490	75.0972	74.5000	0.0000	55.0704	0.0274	0.0003	0.0000	0.0027	86.5145
491	75.2001	74.5500	0.0000	55.2873	0.0223	0.0008	0.0000	0.0044	86.6362
492	75.3431	74.6000	0.0000	55.5204	0.0216	0.0035	0.0000	0.0051	86.7249
493	75.3421	74.6500	0.0000	55.5458	0.0237	0.0054	0.0000	0.0039	86.7976
494	75.4511	74.7000	0.0000	55.5941	0.0198	0.0050	0.0000	0.0068	86.8513
495	75.5223	74.7500	0.0000	55.6781	0.0155	0.0008	0.0000	0.0049	86.9173
496	75.6746	74.8000	0.0001	55.9376	0.0144	0.0002	0.0000	0.0058	86.9782
497	75.6942	74.8500	0.0020	56.1302	0.0164	0.0001	0.0000	0.0171	87.0256
498	75.8512	74.9000	0.0024	56.3375	0.0227	0.0001	0.0000	0.0131	87.1005
499	75.8725	74.9500	0.0003	56.3396	0.0332	0.0001	0.0000	0.0071	87.1392
500	76.0115	75.0000	0.0002	56.4016	0.0403	0.0002	0.0000	0.0073	87.1455
501	76.0002	75.0700	0.0003	56.4066	0.0392	0.0003	0.0000	0.0194	87.1249
502	76.0921	75.1400	0.0014	56.5243	0.0309	0.0007	0.0000	0.0173	87.0784
503	76.1310	75.2100	0.0082	56.6079	0.0235	0.0015	0.0000	0.0095	87.0089
504	76.2292	75.2800	0.3789	56.7472	0.0196	0.0028	0.0000	0.0331	86.9270
505	76.3600	75.3500	0.0047	56.9530	0.0179	0.0040	0.0000	0.0307	87.0541
506	76.3226	75.4200	0.0045	57.0701	0.0175	0.0047	0.0000	0.0174	87.1387
507	76.4008	75.4900	0.0030	57.2576	0.0180	0.0031	0.0000	0.0047	87.2498
508	76.5803	75.5600	0.0012	57.4525	0.0193	0.0014	0.0000	0.0036	87.3626
509	76.5936	75.6300	0.0040	57.4486	0.0213	0.0008	0.0000	0.0052	87.5012
510	76.5853	75.7000	0.0074	57.3870	0.0241	0.0008	0.0000	0.0055	87.6062
511	76.6440	75.7700	0.0582	57.3628	0.0280	0.0008	0.0000	0.0014	87.7186
512	76.6444	75.8400	0.0319	57.2942	0.0330	0.0008	0.0000	0.0006	87.7979
513	76.7190	75.9100	0.0107	57.2942	0.0396	0.0008	0.0000	0.0004	87.8590
514	76.7848	75.9800	0.0095	57.3227	0.0481	0.0008	0.0000	0.0004	87.9281
515	76.8266	76.0500	0.3407	57.3786	0.0590	0.0010	0.0000	0.0004	87.9795
516	76.8298	76.1200	0.0126	57.4337	0.0729	0.0014	0.0000	0.0004	88.0322
517	76.9124	76.1900	0.0133	57.5517	0.0904	0.0018	0.0000	0.0006	88.0842
518	76.9985	76.2600	0.0102	57.6754	0.1124	0.0014	0.0000	0.0008	88.1177
519	76.9498	76.3300	0.0336	57.7139	0.1392	0.0010	0.0000	0.0011	88.1427
520	76.9809	76.4000	0.0269	57.8003	0.1719	0.0006	0.0000	0.0008	88.1813
521	77.0843	76.4700	0.0524	57.8383	0.2115	0.0005	0.0000	0.0007	88.2140
522	77.0679	76.5400	0.0535	57.6020	0.2584	0.0006	0.0000	0.0009	88.2363
523	77.0181	76.6100	0.0898	57.2030	0.3140	0.0006	0.0000	0.0018	88.2314
524	77.1146	76.6800	0.0302	56.9684	0.3808	0.0004	0.0000	0.0046	88.2103
525	77.1678	76.7500	0.0220	56.9603	0.4602	0.0003	0.0000	0.0051	88.1670
526	77.1482	76.8200	0.0083	57.2064	0.5542	0.0002	0.0000	0.0041	88.1325
527	77.2555	76.8900	0.0024	57.7081	0.6675	0.0002	0.0000	0.0049	88.1138
528	77.2012	76.9600	0.0026	58.0263	0.8024	0.0003	0.0000	0.0088	88.1033
529	77.3061	77.0300	0.0151	58.2917	0.9693	0.0004	0.0000	0.0169	88.0912
530	77.2642	77.1000	0.1043	58.3542	1.1764	0.0007	0.0000	0.0172	88.0880
531	77.2656	77.1700	0.1290	58.4939	1.4434	0.0009	0.0000	0.0093	88.0920
532	77.3746	77.2400	0.0722	58.7946	1.7967	0.0016	0.0000	0.0042	88.1065
533	77.3122	77.3100	0.0684	58.9564	2.2624	0.0058	0.0000	0.0028	88.1427
534	77.3724	77.3800	0.0316	59.0886	2.8865	0.0164	0.0000	0.0044	88.2017
535	77.3329	77.4500	0.0043	58.9912	3.7012	0.0096	0.0000	0.0048	88.2737
536	77.3714	77.5200	0.0007	58.8273	4.7415	0.0047	0.0001	0.0048	88.3504
537	77.3919	77.5900	0.0003	58.4448	5.9984	0.0047	0.0009	0.0059	88.4126
538	77.3106	77.6600	0.0002	57.5457	7.3990	0.0068	0.0316	0.0095	88.4485
539	77.3544	77.7300	0.0004	56.1193	8.8234	0.0123	0.0216	0.0176	88.4644
540	77.3876	77.8000	0.0030	54.1953	10.0817	0.0282	0.0031	0.0294	88.4770
541	77.3834	77.8700	0.0079	52.1397	11.0694	0.0060	0.0008	0.0212	88.4402
542	77.3909	77.9400	0.0003	50.2566	11.8723	0.0023	0.0003	0.0122	88.4295
543	77.3289	78.0100	0.0001	48.4591	12.7016	0.0019	0.0001	0.0064	88.4560
544	77.3355	78.0800	0.0000	46.7627	13.8417	0.0047	0.0001	0.0028	88.4520
545	77.4208	78.1500	0.0000	45.3164	15.5498	0.0243	0.0001	0.0018	88.4675
546	77.3924	78.2200	0.0000	43.9593	18.0311	0.1174	0.0001	0.0016	88.4690
547	77.3341	78.2900	0.0000	42.0532	21.5013	0.0581	0.0003	0.0018	88.5232
548	77.3175	78.3600	0.0000	38.8968	26.0016	0.0312	0.0002	0.0025	88.5640
549	77.3944	78.4300	0.0000	34.6838	31.1223	0.0069	0.0005	0.0034	88.6067
550	77.3507	78.5000	0.0000	30.2327	35.7768	0.0020	0.0022	0.0050	88.6494
551	77.3462	78.5700	0.0000	26.4532	39.0422	0.0014	0.0019	0.0103	88.6888
552	77.3640	78.6400	0.0000	23.6412	40.7960	0.0019	0.0043	0.0120	88.7127
553	77.3251	78.7100	0.0001	21.5960	41.6371	0.0050	0.0066	0.0066	88.7216
554	77.3701	78.7800	0.0000	19.7309	42.4104	0.0520	0.0149	0.0033	88.7392
555	77.3095	78.8500	0.0000	17.1779	43.5129	0.0115	0.0529	0.0026	88.7485
556	77.3746	78.9200	0.0000	13.6060	45.2792	0.0027	0.0136	0.0032	88.7470
557	77.3217	78.9900	0.0000	9.4927	47.6207	0.0013	0.0065	0.0018	88.7313
558	77.4095	79.0600	0.0000	5.9270	50.6876	0.0009	0.0063	0.0013	88.7023
559	77.3819	79.1300	0.0000	3.4629	54.1277	0.0008	0.0096	0.0014	88.6701
560	77.3917	79.2000	0.0005	1.9913	57.4240	0.0011	0.0122	0.0021	88.6298
561	77.3944	79.2700	0.0000	1.1617	59.7124	0.0029	0.0090	0.0044	88.5806
562	77.4099	79.3400	0.0000	0.6983	60.7019	0.0013	0.0294	0.0108	88.5335
563	77.3988	79.4100	0.0000	0.4348	60.8020	0.0019	0.0094	0.0155	88.4843
564	77.4522	79.4800	0.0000	0.2808	60.6823	0.0051	0.0123	0.0086	88.4454
565	77.3636	79.5500	0.0000	0.1873	60.5013	0.0096	0.0289	0.0048	88.4302
566	77.4033	79.6200	0.0000	0.1292	60.5361	0.0070	0.0638	0.0019	88.4332
567	77.4436	79.6900	0.0000	0.0917	60.6450	0.0135	0.1491	0.0012	88.4182
568	77.4331	79.7600	0.0000	0.0667	60.7328	0.0026	0.0225	0.0010	88.3472
569	77.3987	79.8300	0.0005	0.0496	60.8067	0.0115	0.0118	0.0011	88.2273
570	77.4290	79.9000	0.0032	0.0378	60.9720	0.0024	0.0290	0.0012	88.2316
571	77.4722	79.9700	0.0003	0.0293	61.2214	0.0009	0.0150	0.0013	88.3259
572	77.4128	80.0400	0.0002	0.0230	61.4340	0.0006	0.0182	0.0018	88.2781
573	77.4799	80.1100	0.0002	0.0185	61.6971	0.0006	0.0230	0.0026	88.3111
574	77.4615	80.1800	0.0004	0.0149	61.7424	0.0007	0.0171	0.0026	88.3747
575	77.4317	80.2500	0.0005	0.0122	61.5916	0.0011	0.0088	0.0026	88.4308
576	77.4151	80.3200	0.0005	0.0100	61.3201	0.0028	0.0078	0.0030	88.5288
577	77.5172	80.3900	0.0007	0.0084	61.1383	0.0061	0.0137	0.0028	88.6126
578	77.5222	80.4600	0.0037	0.0070	61.0156	0.0062	0.0436	0.0027	88.7114
579	77.4934	80.5300	0.0392	0.0059	61.0900	0.0094	0.1596	0.0028	88.8048
580	77.5319	80.6000	0.0041	0.0050	61.4362	0.0020	0.0114	0.0036	88.8977
581	77.5049	80.6700	0.0065	0.0042	61.8533	0.0009	0.0886	0.0049	88.9932
582	77.5552	80.7400	0.0936	0.0036	62.3083	0.0006	0.0053	0.0065	89.0775
583	77.5793	80.8100	0.0068	0.0031	62.5831	0.0009	0.0079	0.0076	89.1500
584	77.5821	80.8800	0.0025	0.0026	62.6134	0.0019	0.0099	0.0083	89.2099
585	77.5958	80.9500	0.0009	0.0022	62.4501	0.0005	0.0091	0.0079	89.2540
586	77.6596	81.0200	0.0020	0.0019	62.2221	0.0003	0.0188	0.0060	89.2794
587	77.6580	81.0900	0.0037	0.0016	61.9578	0.0003	0.0313	0.0039	89.2512
588	77.6318	81.1600	0.0003	0.0014	61.7876	0.0004	0.0238	0.0026	89.0246
589	77.6540	81.2300	0.0002	0.0012	61.8174	0.0006	0.0179	0.0021	88.4826
590	77.6880	81.3000	0.0003	0.0010	62.0124	0.0015	0.0274	0.0021	88.4437
591	77.7325	81.3700	0.0041	0.0008	62.3240	0.0065	0.0201	0.0025	88.7490
592	77.7634	81.4400	0.0082	0.0007	62.6625	0.0023	0.0255	0.0038	88.4697
593	77.7359	81.5100	0.2695	0.0006	62.9204	0.0043	0.0183	0.0067	88.8137
594	77.7859	81.5800	0.0810	0.0006	63.1533	0.0015	0.0126	0.0107	88.6539
595	77.8245	81.6500	0.1701	0.0005	63.2621	0.0016	0.0095	0.0099	88.4629
596	77.9208	81.7200	0.0354	0.0004	63.3062	0.0024	0.0091	0.0083	88.8866
